time,open,high,low,close,volume
2022-03-04 19:00:00,2633.0,2633.0,2633.0,2633.0,112
2022-03-04 17:00:00,2638.13,2638.13,2638.13,2638.13,19964
2022-03-04 16:00:00,2615.98,2643.04,2615.28,2637.47,283874
2022-03-04 15:00:00,2627.21,2632.38,2615.98,2615.98,149010
2022-03-04 14:00:00,2647.49,2655.31,2625.96,2625.96,107426
2022-03-04 13:00:00,2620.98,2647.76,2618.49,2642.66,131833
2022-03-04 12:00:00,2612.82,2627.26,2606.75,2619.83,174469
2022-03-04 11:00:00,2640.105,2643.67,2609.335,2613.0,230435
2022-03-04 10:00:00,2656.84,2677.03,2620.38,2640.3,219878
2022-03-04 09:00:00,2659.0,2672.0,2651.99,2651.99,3247
2022-03-04 08:00:00,2653.5,2653.5,2653.5,2653.5,101
2022-03-03 20:00:00,2685.97,2685.97,2640.51,2640.51,825
2022-03-03 17:00:00,2677.99,2678.4,2677.99,2677.99,15541
2022-03-03 16:00:00,2688.6,2688.6,2660.51,2679.33,268743
2022-03-03 15:00:00,2692.67,2704.8448,2686.9395,2690.725,116752
2022-03-03 14:00:00,2695.225,2704.3,2689.73,2692.39,62894
2022-03-03 13:00:00,2686.79,2706.51,2674.01,2698.35,134420
2022-03-03 12:00:00,2675.0,2690.87,2674.85,2687.8,121460
2022-03-03 11:00:00,2719.74,2724.86,2675.6952,2677.09,147214
2022-03-03 10:00:00,2718.0,2728.7899,2706.0,2717.385,188095
2022-03-03 09:00:00,2695.0,2695.0,2695.0,2695.0,336
2022-03-02 20:00:00,2685.0,2685.0,2685.0,2685.0,194
2022-03-02 19:00:00,2686.0,2686.0,2686.0,2686.0,123
2022-03-02 18:00:00,2691.43,2691.43,2683.0,2683.0,1605
2022-03-02 17:00:00,2691.43,2691.43,2686.51,2688.0,12897
2022-03-02 16:00:00,2690.44,2702.31,2689.84,2689.94,206498
2022-03-02 15:00:00,2691.02,2698.99,2688.385,2690.31,85153
2022-03-02 14:00:00,2689.78,2701.41,2688.6025,2691.09,87028
2022-03-02 13:00:00,2688.255,2692.2499,2679.335,2686.6075,86920
2022-03-02 12:00:00,2676.62,2705.25,2672.04,2690.93,173450
2022-03-02 11:00:00,2682.95,2690.83,2661.4308,2680.16,153124
2022-03-02 10:00:00,2687.98,2694.475,2666.28,2679.97,190207
2022-03-02 09:00:00,2703.6295,2703.6295,2686.8,2686.8,637
2022-03-02 05:00:00,2685.0,2685.0,2685.0,2685.0,550
2022-03-01 20:00:00,2689.94,2698.6599,2689.94,2698.6599,902
2022-03-01 17:00:00,2681.23,2684.15,2680.0,2681.23,21772
2022-03-01 16:00:00,2675.465,2692.69,2664.37,2681.99,237048
2022-03-01 15:00:00,2671.5,2688.165,2667.45,2674.65,121791
2022-03-01 14:00:00,2695.94,2701.2621,2667.22,2675.42,157440
2022-03-01 13:00:00,2689.99,2699.99,2680.7471,2699.25,87997
2022-03-01 12:00:00,2700.565,2716.06,2688.2,2690.47,141129
2022-03-01 11:00:00,2718.5,2725.11,2699.4,2701.23,174497
2022-03-01 10:00:00,2697.0,2720.08,2686.5718,2715.5101,200144
2022-03-01 09:00:00,2680.7454,2700.0,2680.7454,2695.0,1319
2022-03-01 08:00:00,2681.99,2682.0,2681.99,2682.0,1264
2022-02-28 20:00:00,2703.75,2703.75,2693.0,2693.0,468
2022-02-28 19:00:00,2700.84,2710.7899,2700.84,2706.0,1399
2022-02-28 17:00:00,2701.14,2701.14,2696.89,2700.87,57543
2022-02-28 16:00:00,2676.54,2703.18,2666.99,2701.47,263417
2022-02-28 15:00:00,2684.0,2684.0,2661.07,2676.704,113923
2022-02-28 14:00:00,2678.96,2688.61,2670.47,2684.84,108947
2022-02-28 13:00:00,2708.32,2710.15,2674.655,2679.31,122849
2022-02-28 12:00:00,2697.79,2715.03,2691.62,2707.89,215749
2022-02-28 11:00:00,2665.8867,2705.0,2651.845,2698.05,279005
2022-02-28 10:00:00,2666.27,2673.0,2652.42,2665.99,274806
2022-02-28 09:00:00,2671.0,2672.0,2661.54,2661.54,1434
2022-02-28 08:00:00,2671.0,2672.0,2671.0,2672.0,704
2022-02-28 06:00:00,2659.16,2659.16,2659.16,2659.16,309
2022-02-28 05:00:00,2654.99,2659.0,2654.99,2659.0,445
2022-02-25 20:00:00,2688.0001,2688.0001,2688.0001,2688.0001,215
2022-02-25 18:00:00,2689.19,2689.19,2686.3001,2689.0,1149
2022-02-25 17:00:00,2689.19,2690.82,2687.5,2689.19,63965
2022-02-25 16:00:00,2669.58,2691.5,2663.94,2689.34,306607
2022-02-25 15:00:00,2678.4,2682.6,2668.93,2670.54,120933
2022-02-25 14:00:00,2672.07,2685.13,2663.01,2679.09,173146
2022-02-25 13:00:00,2701.19,2705.43,2670.44,2671.21,235191
2022-02-25 12:00:00,2683.34,2701.31,2674.1,2701.31,269154
2022-02-25 11:00:00,2643.73,2691.9499,2635.686,2686.6,252673
2022-02-25 10:00:00,2674.0,2674.995,2635.03,2643.57,232399
2022-02-25 09:00:00,2653.99,2684.0,2653.82,2680.0,16022
2022-02-25 08:00:00,2647.01,2647.01,2647.01,2647.01,261
2022-02-24 20:00:00,2639.17,2639.17,2633.21,2633.21,1108
2022-02-24 19:00:00,2631.05,2631.05,2627.31,2631.05,804
2022-02-24 18:00:00,2645.0,2653.82,2640.0,2640.0,2406
2022-02-24 17:00:00,2653.82,2653.82,2641.55,2646.0,47615
2022-02-24 16:00:00,2621.79,2660.0,2618.66,2654.69,461147
2022-02-24 15:00:00,2598.57,2624.71,2589.922,2618.03,280178
2022-02-24 14:00:00,2567.58,2621.07,2566.16,2597.915,229904
2022-02-24 13:00:00,2580.8315,2582.87,2557.6285,2571.88,141901
2022-02-24 12:00:00,2566.19,2586.61,2560.625,2579.96,248378
2022-02-24 11:00:00,2540.72,2575.91,2525.3557,2567.25,438865
2022-02-24 10:00:00,2490.55,2556.17,2489.98,2537.94,527361
2022-02-24 09:00:00,2483.0,2558.139,2474.5,2484.0,12112
2022-02-24 08:00:00,2485.0,2487.8,2473.0,2474.5,8262
2022-02-24 07:00:00,2492.2,2492.2,2480.0,2480.0,781
2022-02-24 06:00:00,2500.01,2500.01,2493.02,2493.02,728
2022-02-24 05:00:00,2499.0,2500.0,2495.0,2500.0,1784
2022-02-23 20:00:00,2543.0,2543.0,2539.89,2539.89,1215
2022-02-23 19:00:00,2546.38,2551.7,2546.0,2551.7,1698
2022-02-23 18:00:00,2547.8,2547.8,2547.8,2547.8,354
2022-02-23 17:00:00,2551.76,2554.0,2551.76,2554.0,22758
2022-02-23 16:00:00,2568.54,2569.91,2550.55,2551.76,383553
2022-02-23 15:00:00,2575.19,2579.0,2562.7873,2571.2,128421
2022-02-23 14:00:00,2583.33,2584.41,2566.2,2576.04,124739
2022-02-23 13:00:00,2591.5,2601.44,2581.47,2583.27,121868
2022-02-23 12:00:00,2591.12,2596.825,2574.655,2590.27,180842
2022-02-23 11:00:00,2618.09,2618.18,2588.27,2591.73,206983
2022-02-23 10:00:00,2629.0,2641.02,2611.835,2619.08,221405
2022-02-23 09:00:00,2628.9799,2628.9799,2624.0,2624.0,876
2022-02-23 05:00:00,2634.0,2634.0,2634.0,2634.0,212
2022-02-22 20:00:00,2615.11,2616.0,2615.11,2616.0,537
2022-02-22 19:00:00,2612.0,2612.0,2612.0,2612.0,234
2022-02-22 18:00:00,2611.45,2612.38,2611.45,2612.38,483
2022-02-22 17:00:00,2596.27,2610.0,2596.27,2610.0,174701
2022-02-22 16:00:00,2606.81,2623.81,2581.66,2596.27,359678
2022-02-22 15:00:00,2569.36,2612.4,2564.465,2606.5,257377
2022-02-22 14:00:00,2592.62,2593.8399,2568.39,2569.015,200841
2022-02-22 13:00:00,2602.16,2609.05,2588.0801,2590.97,140982
2022-02-22 12:00:00,2624.4,2629.64,2597.3551,2603.86,213448
2022-02-22 11:00:00,2619.28,2643.605,2612.15,2625.07,241953
2022-02-22 10:00:00,2594.99,2629.4899,2587.87,2617.7,323617
2022-02-22 09:00:00,2594.0,2614.58,2590.0,2599.0,2946
2022-02-22 08:00:00,2598.0,2600.0,2592.0,2600.0,1824
2022-02-22 07:00:00,2598.0,2598.0,2598.0,2598.0,189
2022-02-22 06:00:00,2604.79,2610.0,2601.62,2601.62,1237
2022-02-22 05:00:00,2564.0,2567.42,2564.0,2564.0,1219
2022-02-18 18:00:00,2609.5,2609.5,2604.0,2604.0,4421
2022-02-18 17:00:00,2608.06,2616.89,2608.06,2609.5,139917
2022-02-18 16:00:00,2636.355,2639.99,2603.93,2609.94,465763
2022-02-18 15:00:00,2615.74,2638.46,2612.4301,2636.105,227567
2022-02-18 14:00:00,2625.98,2625.98,2613.0,2615.0,317243
2022-02-18 13:00:00,2629.07,2641.49,2618.966,2625.24,142274
2022-02-18 12:00:00,2651.97,2651.97,2624.7075,2628.31,184581
2022-02-18 11:00:00,2670.25,2681.3999,2649.0201,2653.377,219640
2022-02-18 10:00:00,2664.8,2679.1,2650.29,2670.765,270763
2022-02-18 09:00:00,2670.0152,2670.0152,2659.8,2659.8,2037
2022-02-18 08:00:00,2670.09,2670.09,2670.0,2670.0,805
2022-02-18 07:00:00,2672.01,2672.01,2672.01,2672.01,232
2022-02-17 20:00:00,2653.0,2653.0,2653.0,2653.0,110
2022-02-17 19:00:00,2653.0,2655.5,2652.0,2654.8699,1949
2022-02-17 18:00:00,2651.9899,2651.99,2651.9899,2651.99,713
2022-02-17 17:00:00,2650.78,2654.59,2647.21,2651.0,97491
2022-02-17 16:00:00,2673.891,2675.205,2649.57,2650.53,502594
2022-02-17 15:00:00,2683.81,2684.37,2673.01,2675.025,151093
2022-02-17 14:00:00,2694.71,2695.24,2680.86,2683.73,143571
