time,open,high,low,close,volume
2022-02-04 20:00:00,172.52,172.55,172.4,172.5,21286
2022-02-04 19:00:00,172.6,172.6,172.51,172.55,25440
2022-02-04 18:00:00,172.49,172.66,172.39,172.6,1513758
2022-02-04 17:00:00,172.34,172.55,172.02,172.51,2962284
2022-02-04 16:00:00,173.23,174.1,172.22,172.32,11523654
2022-02-04 15:00:00,173.34,173.5,172.52,173.225,7182241
2022-02-04 14:00:00,172.47,173.73,172.46,173.33,7942960
2022-02-04 13:00:00,172.0618,172.61,171.675,172.47,6548970
2022-02-04 12:00:00,171.23,172.62,170.81,172.053,9438854
2022-02-04 11:00:00,172.18,172.92,171.02,171.23,13693057
2022-02-04 10:00:00,170.45,172.3795,170.02,172.19,11085435
2022-02-04 09:00:00,172.8601,173.18,170.29,170.32,1122031
2022-02-04 08:00:00,171.86,173.18,171.72,173.11,301318
2022-02-04 07:00:00,172.85,172.87,171.49,171.65,59875
2022-02-04 06:00:00,173.51,173.51,172.48,172.51,74801
2022-02-04 05:00:00,174.38,174.38,173.55,173.55,46928
2022-02-03 20:00:00,174.027909739,174.077846011,173.768340994,173.948011703,109326
2022-02-03 19:00:00,173.728292104,174.127782284,173.678355831,173.977973466,84243
2022-02-03 18:00:00,173.848139158,174.167731302,172.679630381,173.778228376,2108043
2022-02-03 17:00:00,172.679630381,174.187705811,172.569770581,173.888088176,3711627
2022-02-03 16:00:00,174.249127426,174.7170303,171.900624529,172.779502926,17453426
2022-02-03 15:00:00,175.286303806,175.585921441,174.087833266,174.247629338,7206389
2022-02-03 14:00:00,175.066584207,175.80564104,174.657106772,175.291297434,6154397
2022-02-03 13:00:00,174.347501883,175.241361161,174.057871502,175.066584207,7082209
2022-02-03 12:00:00,175.041616071,175.80564104,174.327527374,174.357489137,8246212
2022-02-03 11:00:00,174.537259718,176.015273513,174.167731302,175.036622444,13238660
2022-02-03 10:00:00,173.448648977,175.066584207,173.009209779,174.527871699,9619591
2022-02-03 09:00:00,173.757155269,174.317340374,173.278865651,173.458636232,2584696
2022-02-03 08:00:00,174.00793523,174.357489137,173.338789178,173.987960721,315060
2022-02-03 07:00:00,173.558508777,174.177718556,173.238916633,174.09782052,63179
2022-02-03 06:00:00,173.578483286,173.728292104,173.418687214,173.438661723,21625
2022-02-03 05:00:00,173.678355831,174.776953827,173.458636232,173.458636232,76665
2022-02-02 20:00:00,173.288852905,175.615883205,173.278865651,173.528547013,119471
2022-02-02 19:00:00,174.257616592,174.587195991,173.228929378,173.318814669,195102
2022-02-02 18:00:00,174.537259718,175.615883205,173.878100921,174.127782284,7784799
2022-02-02 17:00:00,175.615883205,175.615883205,173.778228376,174.587195991,4892464
2022-02-02 16:00:00,174.836877354,175.655832223,174.637132263,175.60589595,13408111
2022-02-02 15:00:00,174.556335375,175.146482243,174.067858757,174.83947404,7253803
2022-02-02 14:00:00,174.796928336,174.826890099,174.077846011,174.547246973,5119167
2022-02-02 13:00:00,174.141564695,174.826890099,173.838151903,174.797128081,6541086
2022-02-02 12:00:00,174.467348937,174.657106772,173.109082324,174.142763166,8974307
2022-02-02 11:00:00,174.487323446,175.336240079,174.107807775,174.467348937,12063646
2022-02-02 10:00:00,174.387450901,175.246354788,173.718304849,174.477336191,10645161
2022-02-02 09:00:00,174.680377075,175.016647935,174.307552865,174.447374428,1970300
2022-02-02 08:00:00,174.737004809,175.00666068,174.527272464,174.886813626,238527
2022-02-02 07:00:00,174.437387173,174.876826372,174.187705811,174.7170303,38374
2022-02-02 06:00:00,175.086558716,175.086558716,174.387450901,174.487323446,26014
2022-02-02 05:00:00,173.967986212,175.096545971,173.888088176,175.096545971,82279
2022-02-01 20:00:00,174.057871502,174.367476392,173.89807543,174.227654829,87875
2022-02-01 19:00:00,174.09782052,174.09782052,173.728292104,174.077846011,82034
2022-02-01 18:00:00,174.367476392,174.387450901,174.027909739,174.087833266,145052
