time,open,high,low,close,volume
2022-02-04 19:00:00,2874.0,2878.0,2874.0,2876.49,928
2022-02-04 18:00:00,2865.4,2870.0,2864.01,2870.0,7905
2022-02-04 17:00:00,2865.86,2865.86,2862.98,2864.91,147564
2022-02-04 16:00:00,2879.195,2897.5,2865.1,2865.86,497686
2022-02-04 15:00:00,2881.36,2882.1,2865.98,2878.44,208883
2022-02-04 14:00:00,2871.135,2884.6499,2869.09,2878.79,267120
2022-02-04 13:00:00,2839.35,2871.2,2833.03,2870.21,192573
2022-02-04 12:00:00,2831.0,2852.8218,2823.0001,2840.77,277800
2022-02-04 11:00:00,2853.19,2869.9997,2831.04,2831.861,442130
2022-02-04 10:00:00,2850.0,2880.0,2810.3,2852.58,549622
2022-02-04 09:00:00,2885.0,2898.49,2850.0,2850.0,22217
2022-02-04 07:00:00,2895.2,2895.2,2862.0,2862.0,1150
2022-02-03 20:00:00,2911.0,2920.0,2908.75,2920.0,4543
2022-02-03 19:00:00,2911.0,2911.0,2908.01,2908.01,994
2022-02-03 18:00:00,2935.5,2936.0,2908.0,2912.0,14187
2022-02-03 17:00:00,2861.8,2939.99,2861.8,2932.0,95472
2022-02-03 16:00:00,2887.2203,2897.46,2853.3063,2861.79,707144
2022-02-03 15:00:00,2914.27,2917.92,2887.16,2888.98,358773
2022-02-03 14:00:00,2916.6299,2925.67,2909.23,2913.0272,183725
2022-02-03 13:00:00,2931.3877,2934.94,2909.47,2916.655,274936
2022-02-03 12:00:00,2952.845,2973.0,2925.01,2932.91,371047
2022-02-03 11:00:00,2952.515,2993.5,2948.0,2952.28,588800
2022-02-03 10:00:00,2908.0,2974.9999,2891.0,2952.515,694242
2022-02-03 09:00:00,2917.0,2930.0,2914.61,2914.61,9914
2022-02-03 08:00:00,2923.1,2926.75,2923.1,2926.75,763
2022-02-03 05:00:00,2925.0,2925.0,2918.0,2918.0,1161
2022-02-02 20:00:00,2906.53,2911.0,2906.5,2910.2,6926
2022-02-02 19:00:00,2920.13,2945.0,2902.01,2907.7,9326
2022-02-02 18:00:00,2902.0,2923.0,2901.1,2920.2,18982
2022-02-02 17:00:00,2960.0,2960.0,2890.0,2900.3,514631
2022-02-02 16:00:00,2979.11,2987.54,2955.55,2959.79,580994
2022-02-02 15:00:00,2980.14,2986.7499,2964.04,2980.2374,277001
2022-02-02 14:00:00,3002.82,3003.95,2968.82,2979.28,323464
2022-02-02 13:00:00,2965.0108,3003.0399,2962.295,3002.04,475542
2022-02-02 12:00:00,2936.0,2968.63,2912.0001,2967.87,728513
2022-02-02 11:00:00,2973.0,2983.08,2910.4501,2935.61,1186218
2022-02-02 10:00:00,3003.01,3034.74,2958.61,2972.61,1641924
2022-02-02 09:00:00,3047.2588,3052.5,3000.0,3001.25,77957
2022-02-02 08:00:00,3031.0,3058.0,3031.0,3032.36,48970
2022-02-02 07:00:00,3036.17,3036.17,3027.0,3027.0,8606
2022-02-02 06:00:00,3045.0,3045.0,3045.0,3045.0,299
2022-02-02 05:00:00,3000.0,3044.9,3000.0,3044.9,18587
2022-02-01 20:00:00,2992.79,3009.39,2992.79,3004.9999,30855
2022-02-01 19:00:00,2993.0,2995.0,2983.1,2993.0,36625
2022-02-01 18:00:00,2969.0,2995.0,2955.0,2995.0,117257
2022-02-01 17:00:00,2752.88,2975.0,2752.88,2967.0,918629
2022-02-01 16:00:00,2727.0,2754.92,2726.0,2752.88,586459
2022-02-01 15:00:00,2737.42,2741.49,2723.515,2727.5,196431
2022-02-01 14:00:00,2740.91,2744.0,2732.61,2737.06,153155
2022-02-01 13:00:00,2731.21,2740.5,2720.4302,2740.5,204753
2022-02-01 12:00:00,2700.84,2731.915,2699.9,2731.32,196605
2022-02-01 11:00:00,2725.71,2727.8,2687.37,2697.04,370407
2022-02-01 10:00:00,2730.0,2756.65,2716.47,2726.705,388369
2022-02-01 09:00:00,2716.0,2732.1,2705.2,2726.9,7398
2022-02-01 08:00:00,2715.0,2720.0,2715.0,2719.99,4086
2022-01-31 20:00:00,2702.99,2702.99,2701.0,2701.0,545
2022-01-31 19:00:00,2702.7,2702.7,2702.7,2702.7,312
2022-01-31 18:00:00,2702.0,2702.7,2702.0,2702.7,1219
2022-01-31 17:00:00,2705.46,2706.07,2690.3855,2702.66,53318
2022-01-31 16:00:00,2693.26,2709.46,2677.03,2707.71,427271
2022-01-31 15:00:00,2687.8101,2701.0,2687.8101,2694.0498,144253
2022-01-31 14:00:00,2682.03,2690.27,2678.735,2686.74,109163
2022-01-31 13:00:00,2675.875,2686.78,2667.7,2684.27,127608
2022-01-31 12:00:00,2676.46,2681.55,2660.0,2676.6,194227
2022-01-31 11:00:00,2665.63,2681.68,2663.0,2675.903,284842
2022-01-31 10:00:00,2681.0,2688.73,2644.19,2666.56,286790
2022-01-31 09:00:00,2672.0,2695.47,2672.0,2680.0,2163
2022-01-31 08:00:00,2679.5,2679.5,2675.0,2675.0,1205
2022-01-31 07:00:00,2686.11,2686.11,2686.0,2686.0,554
2022-01-31 06:00:00,2689.45,2689.45,2688.0,2688.0,302
2022-01-31 05:00:00,2690.0,2690.0,2690.0,2690.0,824
2022-01-28 20:00:00,2679.0,2682.0,2678.0,2682.0,2369
2022-01-28 19:00:00,2679.0,2679.0,2677.0,2677.0,444
2022-01-28 18:00:00,2669.95,2669.95,2669.95,2669.95,221
2022-01-28 17:00:00,2667.02,2671.0,2665.01,2665.01,60534
2022-01-28 16:00:00,2639.57,2667.13,2627.815,2666.76,368234
2022-01-28 15:00:00,2645.63,2646.79,2613.09,2638.49,143884
2022-01-28 14:00:00,2623.69,2647.35,2622.63,2642.8,140891
2022-01-28 13:00:00,2647.0,2651.61,2622.29,2623.02,164175
2022-01-28 12:00:00,2615.69,2648.9789,2603.46,2647.0,199786
2022-01-28 11:00:00,2583.45,2615.02,2571.1,2614.1963,210069
2022-01-28 10:00:00,2584.55,2606.095,2569.7,2579.9,197155
2022-01-28 09:00:00,2547.11,2587.9,2546.0101,2585.0,5094
2022-01-28 08:00:00,2573.02,2573.02,2540.8,2549.89,3108
2022-01-28 06:00:00,2580.1,2580.1,2580.1,2580.1,375
2022-01-27 20:00:00,2604.0,2604.0,2593.5,2593.56,502
2022-01-27 19:00:00,2607.0,2608.9999,2607.0,2608.9999,303
2022-01-27 18:00:00,2610.0,2615.0,2601.0,2601.0,1340
2022-01-27 17:00:00,2580.1,2600.0,2580.1,2600.0,59503
2022-01-27 16:00:00,2590.75,2609.6,2578.66,2579.4,252130
2022-01-27 15:00:00,2599.8,2611.41,2578.6458,2585.41,125571
2022-01-27 14:00:00,2611.9003,2612.26,2579.85,2600.49,183009
2022-01-27 13:00:00,2635.0,2637.74,2598.79,2606.61,118814
2022-01-27 12:00:00,2645.17,2650.5,2625.325,2639.895,141765
2022-01-27 11:00:00,2640.38,2653.045,2619.1,2643.01,302731
2022-01-27 10:00:00,2624.0,2651.55,2618.31,2639.545,207660
2022-01-27 09:00:00,2612.81,2620.0,2602.0,2619.95,4249
2022-01-27 05:00:00,2592.62,2592.62,2592.62,2592.62,799
2022-01-26 20:00:00,2605.0,2610.0,2605.0,2610.0,2343
2022-01-26 19:00:00,2609.6,2615.0,2609.6,2615.0,988
2022-01-26 18:00:00,2619.99,2619.99,2600.0,2600.0,661
2022-01-26 17:00:00,2584.66,2598.0,2584.0,2595.0,59567
2022-01-26 16:00:00,2584.84,2592.58,2542.84,2586.14,530503
2022-01-26 15:00:00,2642.0,2660.0,2579.16,2588.1,410384
2022-01-26 14:00:00,2640.6,2644.38,2629.9939,2634.6,114068
2022-01-26 13:00:00,2632.02,2651.98,2627.52,2641.425,170432
2022-01-26 12:00:00,2606.695,2638.9,2604.325,2630.61,242019
2022-01-26 11:00:00,2604.14,2623.085,2587.0,2607.75,363240
2022-01-26 10:00:00,2605.25,2627.58,2570.29,2604.04,262768
2022-01-26 09:00:00,2602.7285,2606.54,2591.11,2605.89,18195
2022-01-26 08:00:00,2593.56,2598.99,2593.56,2594.0,1258
2022-01-26 07:00:00,2595.99,2600.35,2595.99,2600.35,542
2022-01-26 05:00:00,2590.0,2595.0,2590.0,2595.0,360
2022-01-25 20:00:00,2550.0,2550.0,2540.51,2540.51,1439
2022-01-25 19:00:00,2514.0,2556.0,2514.0,2546.0,2650
2022-01-25 17:00:00,2538.7,2539.84,2510.0,2510.4,54268
2022-01-25 16:00:00,2587.1,2587.98,2532.79,2538.38,415428
2022-01-25 15:00:00,2574.38,2586.2904,2562.7,2586.2904,179369
2022-01-25 14:00:00,2542.948,2577.18,2535.255,2576.03,161582
2022-01-25 13:00:00,2541.07,2556.29,2530.01,2540.1693,241776
2022-01-25 12:00:00,2560.82,2571.61,2535.0,2538.4,223219
2022-01-25 11:00:00,2549.65,2581.205,2541.73,2559.91,373032
2022-01-25 10:00:00,2562.0,2578.75,2541.24,2548.24,351387
2022-01-25 09:00:00,2558.0,2560.0,2553.0,2560.0,1857
2022-01-25 08:00:00,2568.0,2568.0,2560.4,2560.4,743
2022-01-25 07:00:00,2584.61,2584.61,2565.25,2565.25,440
