time,open,high,low,close,volume
2022-03-07 20:00:00,320.5,320.5,320.5,320.5,116
2022-03-07 19:00:00,320.68,320.68,320.0,320.0,875
2022-03-07 18:00:00,321.0,321.0,320.895,320.895,969
2022-03-07 17:00:00,321.89,321.89,320.5,320.5,75124
2022-03-07 16:00:00,322.795,323.41,321.3,321.63,803640
2022-03-07 15:00:00,322.8111,324.56,322.26,322.84,321378
2022-03-07 14:00:00,325.2,327.13,322.64,322.9,407047
2022-03-07 13:00:00,324.865,326.38,323.59,325.175,370415
2022-03-07 12:00:00,322.79,327.06,322.39,324.75,333473
2022-03-07 11:00:00,322.92,327.7,321.95,322.935,538842
2022-03-07 10:00:00,327.44,328.2,320.85,322.92,472430
2022-03-07 09:00:00,323.0,327.5,323.0,326.0,15544
2022-03-07 08:00:00,324.0,325.89,324.0,325.3,1642
2022-03-07 07:00:00,322.0,322.0,322.0,322.0,306
2022-03-07 06:00:00,322.55,322.56,322.55,322.56,407
2022-03-04 20:00:00,329.6,329.6,329.23,329.3,642
2022-03-04 19:00:00,329.76,329.76,329.6,329.6,400
2022-03-04 18:00:00,329.6,329.75,329.6,329.6,350
2022-03-04 17:00:00,329.67,329.98,329.37,329.76,52402
2022-03-04 16:00:00,324.35,329.92,324.0,329.68,748468
2022-03-04 15:00:00,325.56,326.72,324.3,324.355,309200
2022-03-04 14:00:00,327.48,328.73,325.49,325.53,286019
2022-03-04 13:00:00,325.05,327.72,324.6,327.43,263305
2022-03-04 12:00:00,325.91,326.82,324.64,324.94,350481
2022-03-04 11:00:00,329.08,329.77,325.66,325.84,503720
2022-03-04 10:00:00,327.9,330.66,326.4007,328.95,458422
2022-03-04 09:00:00,328.0,331.46,327.5,330.0,4297
2022-03-04 08:00:00,328.48,328.5,326.5,326.5,2144
2022-03-04 07:00:00,329.01,329.01,328.24,328.24,635
2022-03-04 06:00:00,328.88,328.88,328.88,328.88,206
2022-03-03 20:00:00,333.42,333.42,327.5,327.5,2762
2022-03-03 19:00:00,334.59,334.59,334.59,334.59,131
2022-03-03 18:00:00,334.09,334.09,334.09,334.09,347
2022-03-03 17:00:00,333.42,335.082,333.42,334.09,31463
2022-03-03 16:00:00,333.925,334.3604,331.88,333.61,473879
2022-03-03 15:00:00,334.985,336.12,333.73,334.05,160837
2022-03-03 14:00:00,334.7054,336.168,334.395,334.945,168374
2022-03-03 13:00:00,332.47,335.73,332.295,334.7816,244243
2022-03-03 12:00:00,331.3269,333.17,330.13,332.495,274634
2022-03-03 11:00:00,338.39,338.39,331.18,331.41,379935
2022-03-03 10:00:00,339.07,341.5,337.35,338.25,368015
2022-03-03 09:00:00,338.0,339.39,338.0,339.39,5036
2022-03-03 08:00:00,337.69,337.69,336.36,337.35,923
2022-03-02 20:00:00,336.38,336.38,336.0001,336.0001,200
2022-03-02 19:00:00,336.38,336.38,335.01,336.38,957
2022-03-02 17:00:00,336.38,336.38,336.38,336.38,69426
2022-03-02 16:00:00,335.41,338.0,335.39,336.31,689222
2022-03-02 15:00:00,336.24,337.44,335.25,335.53,303375
2022-03-02 14:00:00,335.2146,336.64,335.06,336.19,276966
2022-03-02 13:00:00,334.04,335.32,332.45,335.205,295291
2022-03-02 12:00:00,330.27,334.32,329.98,334.1,512155
2022-03-02 11:00:00,330.26,331.36,327.4,330.16,476718
2022-03-02 10:00:00,329.03,332.5,328.96,329.985,560271
2022-03-02 09:00:00,330.5,330.61,328.5532,329.41,5323
2022-03-02 08:00:00,331.42,331.42,330.05,330.5,2166
2022-03-02 07:00:00,330.04,330.04,330.04,330.04,101
2022-03-01 20:00:00,328.19,328.19,328.01,328.01,754
2022-03-01 19:00:00,327.73,328.19,327.02,328.19,1661
2022-03-01 18:00:00,327.87,328.2,327.87,328.2,1744
2022-03-01 17:00:00,328.2,329.25,328.18,328.2,73614
2022-03-01 16:00:00,329.2,331.61,327.02,328.3,1359139
2022-03-01 15:00:00,327.99,330.7876,327.28,329.09,648063
2022-03-01 14:00:00,329.46,329.71,327.12,327.9,416403
2022-03-01 13:00:00,328.0,330.84,327.29,329.6216,616995
2022-03-01 12:00:00,330.13,332.0,327.21,328.27,492906
2022-03-01 11:00:00,332.28,333.49,329.0,330.39,667361
2022-03-01 10:00:00,337.4,338.16,331.805,332.135,476967
2022-03-01 09:00:00,335.0101,337.5,334.51,337.0157,5328
2022-03-01 08:00:00,336.89,336.89,335.2,335.5,1626
2022-03-01 07:00:00,334.51,334.51,334.51,334.51,521
2022-02-28 20:00:00,339.789376136,339.928528165,338.835190793,338.835190793,692
2022-02-28 19:00:00,339.183070866,339.431556632,339.183070866,339.431556632,1170
2022-02-28 18:00:00,338.63640218,338.63640218,338.63640218,338.63640218,200
2022-02-28 17:00:00,339.222828589,339.431556632,338.427674137,338.546947305,42011
2022-02-28 16:00:00,336.747910357,339.371920048,335.992513628,339.063797698,902233
2022-02-28 15:00:00,339.361980618,339.411677771,335.505481526,336.837365233,412826
2022-02-28 14:00:00,338.845130224,340.554612901,337.900884313,339.481253786,262909
2022-02-28 13:00:00,341.061623259,341.459200485,338.437613568,338.984282253,334048
2022-02-28 12:00:00,339.05137341,341.757383404,338.417734706,341.021865536,397243
2022-02-28 11:00:00,337.463549364,339.670102968,335.55517868,339.13237977,581120
2022-02-28 10:00:00,341.498958207,341.498958207,336.459666869,337.562943671,529176
2022-02-28 09:00:00,341.419442762,343.983815869,339.262586311,339.262586311,8672
2022-02-28 08:00:00,341.091441551,343.407328892,341.091441551,341.419442762,7665
2022-02-28 07:00:00,340.425499697,340.425499697,339.878831012,339.878831012,1849
2022-02-28 06:00:00,341.170956996,341.170956996,341.101380981,341.101380981,483
2022-02-28 05:00:00,338.030096911,340.027922471,338.030096911,339.978225318,1508
2022-02-25 20:00:00,346.627704422,347.164433677,346.627704422,346.886129618,390
2022-02-25 19:00:00,346.896069049,346.945766202,346.886129618,346.886129618,1120
2022-02-25 18:00:00,346.985523925,347.999345851,346.896069049,346.896069049,2542
2022-02-25 17:00:00,347.999345851,348.168316172,347.035221078,348.058982435,71093
2022-02-25 16:00:00,346.28976378,348.575832829,345.554245912,348.049043004,722787
2022-02-25 15:00:00,346.438855239,347.462616596,345.68345851,346.329521502,201861
2022-02-25 14:00:00,346.90600848,347.631586917,345.598973349,346.438954634,248146
2022-02-25 13:00:00,345.295820715,347.398010297,344.326726227,346.741411508,398902
2022-02-25 12:00:00,342.512780133,345.395215021,341.803999334,345.305760145,357115
2022-02-25 11:00:00,340.162104785,343.904300424,338.904766808,342.453143549,359123
2022-02-25 10:00:00,339.928528165,342.435252574,336.996396124,339.908649303,265919
2022-02-25 09:00:00,338.448447547,341.916414294,337.344276196,340.425499697,3524
2022-02-25 08:00:00,338.258703816,338.537007874,338.258703816,338.537007874,781
2022-02-25 07:00:00,334.958812841,334.958812841,334.958812841,334.958812841,200
2022-02-24 20:00:00,335.962695336,336.94669897,335.962695336,336.94669897,259
2022-02-24 19:00:00,337.851187159,337.851187159,335.684391278,335.684391278,2909
2022-02-24 18:00:00,338.129491217,338.139430648,337.543064809,337.543064809,18225
2022-02-24 17:00:00,338.129491217,338.129491217,336.449727438,337.09579043,31873
2022-02-24 16:00:00,335.048267717,338.9345851,334.253113265,338.258703816,817104
2022-02-24 15:00:00,331.658921866,335.614815263,329.621338583,334.879297396,487653
2022-02-24 14:00:00,329.979158086,333.746202302,328.8162447,331.365708661,432789
2022-02-24 13:00:00,333.616989703,333.984748637,329.87976378,330.018915809,369425
2022-02-24 12:00:00,331.460133253,334.272992126,330.50594791,333.482807389,530860
2022-02-24 11:00:00,330.098431254,333.38887977,328.001211387,331.470072683,500487
2022-02-24 10:00:00,327.255754088,331.698679588,324.966802604,330.535766202,688500
2022-02-24 09:00:00,327.007268322,328.001211387,324.52241066,326.758782556,28511
2022-02-24 08:00:00,327.971393095,327.971393095,324.283864325,326.51029679,11014
2022-02-24 07:00:00,328.249697153,328.249697153,324.025439128,324.025439128,2298
2022-02-24 06:00:00,327.007268322,328.001211387,327.007268322,328.001211387,233
2022-02-23 20:00:00,336.94669897,336.94669897,336.94669897,336.94669897,800
2022-02-23 19:00:00,338.9345851,338.9345851,338.9345851,338.9345851,100
2022-02-23 18:00:00,339.033979406,339.033979406,337.831308298,337.940642035,2465
2022-02-23 17:00:00,339.123434282,339.123434282,338.9345851,339.123434282,27899
2022-02-23 16:00:00,339.501232041,340.127316778,337.761732283,339.252646881,628615
2022-02-23 15:00:00,340.982107813,341.906474864,338.964403392,339.595557238,248958
2022-02-23 14:00:00,342.840781345,342.85867232,339.416647486,341.051683828,218571
2022-02-23 13:00:00,343.297001211,344.431090248,342.254354936,342.989872804,132303
2022-02-23 12:00:00,342.413385827,343.546480921,341.021865536,343.238358571,194985
2022-02-23 11:00:00,344.928061781,344.928061781,340.962228952,342.507810418,266941
2022-02-23 10:00:00,345.892186554,347.144554815,344.043452453,344.868425197,196402
2022-02-23 09:00:00,343.775087826,345.892186554,343.775087826,345.892186554,300
2022-02-22 20:00:00,344.649757723,344.649757723,344.649757723,344.649757723,352
2022-02-22 17:00:00,342.184778922,342.323930951,342.184778922,342.323930951,24240
2022-02-22 16:00:00,344.928061781,346.145642035,341.151078134,342.15496063,474826
2022-02-22 15:00:00,340.723682617,345.410124167,339.431556632,344.714364022,354713
2022-02-22 14:00:00,342.711568746,343.934118716,340.017983041,340.803198062,213901
2022-02-22 13:00:00,344.798849182,345.693397941,342.552537856,342.582356148,187627
2022-02-22 12:00:00,342.761265899,345.156668686,342.761265899,344.808788613,218776
2022-02-22 11:00:00,345.713276802,346.886129618,342.661871593,342.989872804,245293
2022-02-22 10:00:00,341.151078134,345.951823137,339.133373713,345.653640218,479249
2022-02-22 09:00:00,337.990339188,343.705511811,337.990339188,340.365863113,2402
2022-02-22 08:00:00,341.429382193,343.496783767,341.429382193,342.284173228,2479
2022-02-22 07:00:00,342.443204119,342.443204119,341.926353725,341.936293156,776
2022-02-22 06:00:00,339.133373713,341.916414294,338.9345851,341.916414294,2762
2022-02-18 20:00:00,341.916414294,341.916414294,341.041744397,341.041744397,1408
2022-02-18 19:00:00,341.966111448,341.966111448,341.419442762,341.419442762,893
2022-02-18 18:00:00,343.944058147,343.944058147,343.407328892,343.407328892,3762
2022-02-18 17:00:00,343.944058147,344.898243489,343.904300424,344.431090248,42115
2022-02-18 16:00:00,346.081035736,346.081035736,342.383567535,344.122967898,505543
